domain,ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,label
www.fazetook.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
www.paypal.at.cgi-bin.3c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846.app.goonow.com/at/index.htm,10000000,0,0,6,64.666667,62,0,0,0,0,0,0.727273,1
paypal.com.cgi-bin.webscr.cmd-account-run.updates-paypal.confirm-paypal.details.php.cmd.account.kalpanacrafts.com/webscr.php,10000000,0,0,13,115.230769,113.307692,0,0,0,0,0,0.741501,1
www.axelpaq.com/wp-includes/css/rabobank.php,10000000,0,0,4,163.75,166.25,0,0,0,0,0,0.864407,1
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org/login/aaed41fac949365691b2822928d11142/,10000000,0,0,9,177.888889,177.333333,0,0,0,0,0,0.773156,1
www.pelder.heliohost.org/wp-includes/js/jquery/nabisco/index.htm,46265,1,0,6,51.833333,49.833333,0,0,0,0,0.666667,0.708683,1
adamchuk.com/im/northrock.htm,10000000,0,0,3,95.333333,93.333333,0,0,0,0,0,0.674556,1
sambilan.com/wp-includes/css/,10000000,1,0,2,99.5,96,0,0,0,0,0.6,0.835681,1
'cciampnr.com/car/Carsales\%20Network\%20Seller\%20Engine.htm',10000000,0,0,7,152.428571,152.285714,0,0,0,0,0,0.728525,1
robertcraigactive.co.uk/wp-content/plugins/wp-pagenavi/scb/www.visaeurope.fr/,10000000,0,0,8,69.625,63.75,0,0,0,0,0,0.688291,1
www.udc.an/wp-includes/js/tinymce/themes/advanced/js/frm.htm,10000000,1,0,6,30.666667,27.5,0.004854,0.005348,0.005102,0.00565,0.565217,0.753769,1
perpamuaythai.com/N/northrock.htm,10000000,0,0,3,95.333333,93.333333,0,0,0,0,0,0.674556,1
ncr.grnnx.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
www.paypal.de.de.cgi-bin.3c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846.app.goonow.com/de/index.htm,10000000,0,0,6,64.666667,62,0,0,0,0,0,0.727273,1
xfiles.eink.com/dessing/site/secure/your/personal/account/be/more/safe/whit/us/dont/trust/lier/dk/olb/auth/,284340,1,0,15,64.266667,72.6,0,0,0,0,0.727273,0.6424,1
us.battle.net.acc.yv-login.com/login/en/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam,10000000,0,0,13,187.769231,192.153846,0,0,0,0,0,0.768349,1
toulouse-epilation-laser.com/docs/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6602edfaa0875ecccabb435dedee88be6602edfaa0875ecccabb435dedee88be,10000000,0,0,9,197,201.777778,0,0,0,0,0,0.811711,1
dentalcosta.com.br/security/login.php,10000000,0,0,3,458.666667,486.333333,0,0,0,0,0,0.854153,1
ioproc.nl/cgibin/nl/webscr.php?cmd=_login-run&amp;dispatch=43e2bce28325592c95b0c9e23471746043e2bce28325592c95b0c9e234717460,10000000,0,0,9,199.555556,203.333333,0,0,0,0,0,0.809381,1
www.strmedia.com/reels/0000/0004/process.php,10000000,0,0,3,185,189.333333,0,0,0,0,0,0.847039,1
'mkto-k0126.com/track?type=click&enid=bWFpbGluZ2lkPXByb2Qtay0xODUmbWVzc2FnZWlkPTE4NSZkYXRhYmFzZWlkPTEzMjY0MjMzMjEmc2VyaWFsPTEyNDI4MDkzMjEmZW1haWxpZD10bWNjYXNrMTJAeWFob28uY29tJnVzZXJpZD1rLTEyNi0xODQzNC00MzE2MTQ0LTUxJmV4dHJhPSYmJg==&&&www.paypal.com/help?mkt_tok=3RkMMJWWfF9wsRonuanLZKXonjHpfsX86O0rWKOylMI\%2F0ER3fOvrPUfGjI4AT8BkI\%2FqLAzICFpZo2FFIG\%2FmFfYw\%3D',10000000,0,0,15,35.933333,33.933333,0,0,0,0,0,0.652997,1
'mkto-k0126.com/track?type=click&enid=bWFpbGluZ2lkPXByb2Qtay0xODUmbWVzc2FnZWlkPTE4NSZkYXRhYmFzZWlkPTEzMjY0MjMzMjEmc2VyaWFsPTEyNDI4MDkzMjEmZW1haWxpZD10bWNjYXNrMTJAeWFob28uY29tJnVzZXJpZD1rLTEyNi0xODQzNC00MzE2MTQ0LTUxJmV4dHJhPSYmJg==&&&www.paypal.com/security?mkt_tok=3RkMMJWWfF9wsRonuanLZKXonjHpfsX86O0rWKOylMI\%2F0ER3fOvrPUfGjI4AT8BkI\%2FqLAzICFpZo2FFIG\%2FmFfYw\%3D',10000000,0,0,15,44.8,44.4,0,0,0,0,0,0.683019,1
sapiensfaculdade.com.br/security/login.php,10000000,0,0,3,458.666667,486.333333,0,0,0,0,0,0.854153,1
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org/login/login.php,10000000,0,0,10,203.8,205.6,0,0,0,0,0,0.803524,1
kettyle.co.uk/Paypal.com/index.php,10000000,1,0,4,186.75,185,0,0,0,0,0.666667,0.772348,1
luisramonperu.com/service/7ef7caa772f7dc1daa66800841765148/,10000000,0,0,1,285,323,0,0,0,0,0,0.712676,1
app.qmailer.co.uk/link/8556/3621624/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
hassanalsheikh.com/wp-content/languages/Paypal.Us/index.php,10000000,0,0,5,132.6,131.6,0,0,0,0,0,0.817056,1
dazzletechnologies.com/images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,10000000,0,0,14,138.142857,138.857143,0,0,0,0,0,0.788745,1
kettyle.co.uk/Paypal.com/0d39457934230911cc94476d756dba56/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc51421c64228e328a1a5d9d7d4d71201651421c64228e328a1a5d9d7d4d712016,10000000,1,0,9,218.777778,220.888889,0,0,0,0,0.666667,0.805201,1
imgod.netne.net/ebay/,10000000,0,0,1,176,130,0,0,0,0,0,0.569231,1
'cntu.org.br/cntu/LightBox/images/www.nab.com.au/ib.nab.com.au/mail/function/online\%20BANKING/',10000000,0,0,10,417.9,429.8,0,0,0,0,0,0.863896,1
childrenfun.net/pay.loding.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846684121323541211243547/,10000000,0,0,2,65.5,63.5,0,0,0,0,0,0.573171,1
app.qmailer.co.uk/link/8556/3625144/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
waquilters.org.au/wp-content/themes/index.html,10000000,0,0,4,117.25,115.25,0,0,0,0,0,0.802326,1
www.pelder.heliohost.org//wp-includes/js/jquery/nabisco/index.htm,46265,1,0,6,51.833333,49.833333,0,0,0,0,0.666667,0.708683,1
www.stadlerprofessional.com/images/other_images/html_editor_gallery/image_library/chasss.html,10000000,0,0,8,126,127.625,0,0,0,0,0,0.846224,1
alibabamailveriication.yolasite.com/contact-us.php,10000000,1,1,2,242.5,253,0,0.003846,0,0.003891,0.625,0.845438,1
billing.evotechsrd.com/downloads/globalsources/B2B/tradealert/globalsources.html,10000000,0,0,6,97.333333,96.833333,0,0,0,0,0,0.770517,1
www.receilafederal.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
www.blogaosertanejo.com.br/n.pac,10000000,0,0,1,28,16,0,0,0,0,0,0.419355,1
www.blogsertaouniversitario.com.br/monitor/index.php,10000000,0,0,3,201.333333,213.333333,0,0,0,0,0,0.80814,1
www.receilafederal.com/regionais/processos/?1020041872012,10000000,0,0,2,65.5,59.5,0,0,0,0,0,0.760563,1
myocbc-online.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
docs.google.com/a/uic.edu/spreadsheet/viewform?formkey=dEp5dmQyMjU4SmxpenhtcHJaeFROQWc6MQ,1,1,1,8,60.75,63.75,0.030804,0.035048,0.029395,0.033695,0.886969,0.688136,1
www.alfamatrica.hu/wp-includes/theme-compat/boqbl.html?_nfpb=change_form,10000000,0,0,8,84.75,87.125,0,0,0,0,0,0.835781,1
surfable.co/wp-content/plugins/contact-form-7/includes/Alibaba-Secure-Data.html,10000000,0,0,9,98,98.111111,0,0,0,0,0,0.777442,1
www.inoesis.com/wp-content/themes/.server/.Allert/PayPal/Limit100/,10000000,0,0,5,149.8,149,0,0,0,0,0,0.808717,1
brunswicktradings.com/global/,10000000,0,0,1,150,166,0,0,0,0,0,0.726776,1
www.viewsamples.westmoorng.com/,10000000,0,0,1,112,121,0,0,0,0,0,0.688406,1
www.imobuzios.com.br/imagens/login.htm,10000000,0,0,3,263,270,0,0,0,0,0,0.84642,1
www.cielofidelidadepromocao2011.xpg.com.br/cad-id=0985.php,10000000,1,0,3,197.666667,202.666667,0.001656,0.001616,0.001658,0.001618,0.916667,0.806015,1
www.cliqueyes.com.br/programafidelidade/login.html,10000000,0,0,5,233.6,242.6,0,0,0,0,0,0.847168,1
www.cielofidelidadepromocao2011.xpg.com.br/,10000000,1,0,1,112,121,0,0,0,0,0.916667,0.688406,1
www.cielofidelidadepromocao2011.xpg.com.br/vantagens.html,10000000,1,0,3,132,134.666667,0,0,0,0,0.916667,0.809955,1
www.sopan3100.com/c/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
web3.brainhost.com/~lmafamor/www.paypal.com.au/webscr.php,25329,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.hospitaljuangrande.es/administrator/cache/information.html.html,10000000,0,0,4,107.75,100.25,0,0,0,0,0,0.762712,1
702recycling.bo.lt/lamborghini_gallardo_lp560_in_lamborghini_ebay_motors,10000000,0,0,4,22.25,20.5,0,0,0,0,0,0.693069,1
www.ilam-telecom.ir/public/css/c1.html,10000000,0,0,3,189.666667,193,0,0,0,0,0,0.842697,1
nobell.it/70ffb52d079109dca5664cce6f317373794/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,10000000,1,0,18,107.611111,107.277778,0,0,0,0,0.8,0.795729,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/cce0afd11c4096ee0282620ae0fb57a6/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657cf0d99862d9ce0833636c02010efcc17cf0d99862d9ce0833636c02010efcc1,10000000,0,0,14,44.285714,37.571429,0,0,0,0,0,0.682819,1
citrasehat.com/Confirmation/f2f74ecb459c54ad1ab56ffa55423bc5/,10000000,0,0,2,8,5.5,0,0,0,0,0,0.5,1
'homeimprovementmessage.com/bahi\%20paypal/secure-code5/security/login.php',10000000,0,0,7,281.285714,295.285714,0,0,0,0,0,0.833712,1
pd907fc48.dip0.t-ipconnect.de/www2.paypal.com/uk/login.php?cmd=_login-run,69314,0,0,7,217.428571,220.857143,0,0,0,0,0,0.825104,1
'homeimprovementmessage.com/bahi\%20paypal/secure-code92/security/login.php',10000000,0,0,7,281.285714,295.285714,0,0,0,0,0,0.833712,1
pd907fc48.dip0.t-ipconnect.de/www2.paypal.com/uk/index.php,69314,0,0,5,152.6,149.8,0,0,0,0,0,0.768421,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/ed38a695a96b68b52d8e92991ff2f98d/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ab6691ad576c950059ea529a98fac7b4ab6691ad576c950059ea529a98fac7b,10000000,0,0,14,44.285714,37.571429,0,0,0,0,0,0.682819,1
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/8f00087720b3d3330c825a0d6c48620a/,10000000,0,0,11,152.636364,151.272727,0,0,0,0,0,0.781034,1
80816paypal79807.teas111.com/9JXGgsCPYA.php?BilKm6vtW6kjxnEApk3lqWo4AZqH5qBzS3kPX5i9MYYqRHrLSHE9McRdaGFsYCV0XheBYRcC7AUJDBd9FNZ4sLWI7vHI2j4wOQlc,10000000,0,0,7,62.428571,65.714286,0,0,0,0,0,0.853306,1
5278paypal33707.teas111.com/OgA8E00S7k.php?Wy66Ogg28TJhlQ7lEBFMXTpLTPsZ2I7wZa1jWLw3L0BUCt19IL0b92WBVFCZQ8NN5zUWA7s7QJW1mIDLa8W9aM2jRbhD42duyvM3,10000000,0,0,6,72.833333,76.666667,0,0,0,0,0,0.853306,1
equipmentshop.com/includes/readme.html,10000000,0,0,3,97.333333,96.666667,0,0,0,0,0,0.871383,1
www.7kaya.net/~agmalnoo/www.paypal.com/www.paypal.com.cgin.updateupuir-accountonlineaccounthjisdhfu4ihiushf4uhiuhu4ihfshf4uihufhku4fh/creadit.html,10000000,0,0,13,279.923077,294.769231,0,0,0,0,0,0.853846,1
www.battlle.tk/login.asp,10000000,1,0,2,402.5,416.5,0.001235,0.001193,0.001236,0.001195,0.833333,0.848758,1
cordeliomail.com/graphics/outlines/m.php,10000000,0,0,3,165.666667,170.333333,0,0,0,0,0,0.842779,1
www.file-link.info/~agmalnoo/www.paypal.com/www.paypal.com.cgin.updateupuir-accountonlineaccounthjisdhfu4ihiushf4uhiuhu4ihfshf4uihufhku4fh/creadit.html,10000000,0,0,13,279.923077,294.769231,0,0,0,0,0,0.853846,1
chisomventures.com/aaaaaa/rrr/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eba5cf50c8164a5edfe054f3f69e2e33eba5cf50c8164a5edfe054f3f69e2e33e,10000000,0,0,9,198.111111,202.777778,0,0,0,0,0,0.812155,1
aksharbharti.com/paypal/,10000000,0,0,1,70,59,0,0,0,0,0,0.72,1
oldcarandtrucks.com/paypaI/secure-code6/security/login.php,10000000,0,0,6,311.666667,332,0,0,0,0,0,0.837298,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/cce0afd11c4096ee0282620ae0fb57a6/,10000000,0,0,7,65.285714,60,0,0,0,0,0,0.702913,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/,10000000,0,0,7,65.285714,60,0,0,0,0,0,0.702913,1
bit.ly/Mu58sy,3832,1,1,0,0,0,0,0,0,0,0.516129,0,1
allergybustersqueensland.com/includes/phpInputFilter/paypal.fr/,10000000,0,0,3,28,23.666667,0,0,0,0,0,0.741573,1
tampremiada.com.br/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
'homeimprovementmessage.com/bahi\%20paypal/secure-code5/security/',10000000,0,0,5,156.8,164.2,0,0,0,0,0,0.7618,1
'homeimprovementmessage.com/bahi\%20paypal/',10000000,0,0,2,49.5,37.5,0,0,0,0,0,0.673077,1
www.pflp.ps/uploads/sub_album38/admin/,10000000,1,0,3,15.666667,14,0,0,0,0,0.6,0.648148,1
www.ofertatam.voudeargohost.net/resgate/,10000000,0,0,3,71.333333,63.666667,0,0,0,0,0,0.633065,1
www.nrj-sol-r.com/sicreditotalinternet/recadastramento/sicredi.php,10000000,0,0,9,196.333333,202.222222,0,0,0,0,0,0.803419,1
healthcare.bercaniaga.co.id/components/com_contact/participar.php,10000000,0,0,5,102,105,0,0,0,0,0,0.835106,1
carsinlove.com/www.pay.pal.net/nirvana.php?cmd=_login-run&dispatch=c2bb5724a7c00e987c64436a93ab0047c2bb5724a7c00e987c64436a93ab0047,10000000,0,0,10,185.6,192.1,0,0,0,0,0,0.778249,1
'homeimprovementmessage.com/bahi\%20paypal/secure-code1/security/login.php',10000000,0,0,7,281.285714,295.285714,0,0,0,0,0,0.833712,1
best-ebay.com/paypal/fr/,10000000,0,0,1,70,59,0,0,0,0,0,0.72,1
centralseg.com/admin/redirect.php,10000000,0,0,3,166.666667,171.666667,0,0,0,0,0,0.845455,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/e928ca34f96bede0802933035017a8bd/,10000000,0,0,7,65.285714,60,0,0,0,0,0,0.702913,1
www.service.confirm.paypal.usa.cmd.cgi-bin.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.3.zimf.net/Path=s6th3yng8rIt549NcwR352Z/,10000000,0,0,9,85.777778,87.111111,0,0,0,0,0,0.719337,1
www.peedosl.net/paypal/,10000000,0,0,1,70,59,0,0,0,0,0,0.72,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/cmd=_login-submit&dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a9c15cd8e632c70896901ec248f1cf632/,10000000,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
lianlijie.com/static/de/webscr.php,10000000,0,0,4,226.5,230.25,0,0,0,0,0,0.777237,1
the-m-project.org/wp-content/themes/good-minimal/functions/options/ib.nab.com.au,623875,0,0,8,67.125,60.375,0,0,0,0,0,0.694352,1
the-m-project.org/wp-content/themes/good-minimal/functions/options/ib.nab.com.au/,623875,0,0,8,67.125,60.375,0,0,0,0,0,0.694352,1
www.pay-secure-pal.de/login.php,10000000,0,0,2,592.5,623,0,0,0,0,0,0.867127,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code1/security/login.php,10000000,0,0,15,180.933333,184.666667,0,0,0,0,0,0.803947,1
citrasehat.com/Confirmation/ff/,10000000,0,0,2,8,5.5,0,0,0,0,0,0.5,1
citrasehat.com/Confirmation/login.php,10000000,0,0,4,300.25,314.25,0,0,0,0,0,0.866363,1
www.gmtg-sousse.com/templates/beez/images/conf/,10000000,0,0,4,53.75,51.75,0,0,0,0,0,0.780591,1
fish-west.co.uk/media/cgi-bin/ca/.webscrcmd=_login-run/,10000000,0,0,8,197.625,203,0,0,0,0,0,0.77464,1
fish-west.co.uk/media/cgi-bin/ca/,10000000,0,0,3,96.333333,99,0,0,0,0,0,0.723529,1
test.mediagid.org/us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5256761d3d937def5eef59be0d84381b7256761d3d937def5eef59be0d84381b7,10000000,0,0,7,250.285714,257.571429,0,0,0,0,0,0.813776,1
url2it.com/ogdi,340634,0,0,0,0,0,0,0,0,0,0,0,1
pyuthansamachar.com/np/Paypal_Virefication/2ff14c8450798e5eba25bc3a3e33ae1e/webscr.php,10000000,0,0,5,175.4,179,0,0,0,0,0,0.772,1
pyuthansamachar.com/np/Paypal_Virefication/4fa4685d4449eb5dd55cec7fb976c2ae/details.php?cmd=_account,10000000,0,0,6,103.5,108.166667,0,0,0,0,0,0.801418,1
c-b42770d5.016-121-6c756c10.cust.bredbandsbolaget.se/.../ppl_red/redirect.htm,10000000,1,1,3,16,12,0,0,0,0,0.454545,0.615385,1
c-b42770d5.016-121-6c756c10.cust.bredbandsbolaget.se/.../ppl_red2/redirect.htm,10000000,1,1,3,16,12,0,0,0,0,0.454545,0.615385,1
www.hijabista.net/paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf654321874/paypal/get-into/get-into/update/Informations.php,10000000,1,0,11,94,92.181818,0,0,0,0,0.75,0.785527,1
www.carreprivileges.com//logo/logoNoir.php,10000000,0,0,3,182.333333,187,0,0,0,0,0,0.843594,1
'howtomoveoninfo.com/auto/nav/JEEEZ/JEEEZ/http.s.www.irs.ov\%20get\%20refunds\%20on\%20your\%20visa\%20or\%20master\%20card\%20now\%20refunds\%20is\%20about\%20three\%20to\%20five\%20business.www.irs.gove.html',10000000,0,0,19,129.368421,135,0,0,0,0,0,0.756908,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/1f30477db12bc689dc891dbffdab00b8/,10000000,0,0,13,77.384615,77,0,0,0,0,0,0.727194,1
paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd44243d07/,10000000,0,0,6,94.666667,91.666667,0,0,0,0,0,0.780255,1
pruckt.5gbfree.com/,47798,0,0,0,0,0,0,0,0,0,0,0,1
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/6a89f575eff17de1a79227513ef067a4/,10000000,1,0,17,87,84.470588,0.000671,0.000691,0.000674,0.000694,0.384615,0.66953,1
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/095e2249e10fb8515d16a25c8e681edd/,10000000,1,0,17,87,84.470588,0.000671,0.000691,0.000674,0.000694,0.384615,0.66953,1
'buffetpalattare.com.br/paypal\%20us/webscr.htm',10000000,0,0,4,132.75,126.75,0,0,0,0,0,0.666132,1
app.qmailer.co.uk/link/8556/3618260/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624444/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619246/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
pinna123.eb2a.com/,14885,1,0,0,0,0,0,0,0,0,0.666667,0,1
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/f1d6f6a61977a0211a618ccfbe7b3aae/,10000000,0,0,11,152.636364,151.272727,0,0,0,0,0,0.781034,1
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/,10000000,0,0,11,152.636364,151.272727,0,0,0,0,0,0.781034,1
www.hadinhduc.com/wp-admin/images/chase/index2.php?chaseonline.chase.com/Logon.aspx?LOB=RBGLogon,10000000,0,0,11,339.727273,350.909091,0,0,0,0,0,0.851572,1
www.happyryan.com/us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5c70cee931178ca5cb97699c52d26112ac70cee931178ca5cb97699c52d26112a,10000000,0,0,7,250.285714,257.571429,0,0,0,0,0,0.813776,1
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/4d03f96522411520b17fecc771808e76/,10000000,0,0,11,152.636364,151.272727,0,0,0,0,0,0.781034,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.cc1.ir/us/,10000000,1,0,10,156.7,154.3,0,0,0,0,0.857143,0.778159,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.cc1.ir/us,10000000,1,0,10,156.7,154.3,0,0,0,0,0.857143,0.778159,1
rpdshre.de.vu/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
772050312/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/,10000000,0,0,8,159.25,162.625,0,0,0,0,0,0.745763,1
usargancy.net/webscr/pp/us/www.Paypal.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58839aee1352c9e0babf0b04ba4920ff98839aee1352c9e0babf0b04ba4920ff9,10000000,0,0,10,208.1,210.9,0,0,0,0,0,0.806034,1
partnerplus.co.rs/images/banners/paypal.html,10000000,1,0,4,117,111,0,0,0,0,0.5,0.831325,1
forum.asbarber-tamdid.ir/us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5bf37eb57915438a1d8f1091f842b3e2bbf37eb57915438a1d8f1091f842b3e2b,10000000,0,0,7,250.285714,257.571429,0,0,0,0,0,0.813776,1
www.gttconnect.com.cn/reg/d/www.paypal.fr/index.php?cmd=?cmd=_login&amp;amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,10000000,0,0,9,175.222222,177.888889,0,0,0,0,0,0.8317,1
app.qmailer.co.uk/link/8556/3624515/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623370/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622882/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
pornfortouch.com/wp-admin/includes/Redirect.php,10000000,0,0,4,164.75,168.25,0,0,0,0,0,0.837241,1
confirmaaqui.com/login.html,10000000,0,0,2,506.5,527,0,0,0,0,0,0.860486,1
mail.flas.com.ua/dist/logon/to/your/account/visa.dk/acc/,10000000,1,0,6,81.333333,86.333333,0.002016,0.001901,0.00202,0.001905,0.888889,0.673877,1
app.qmailer.co.uk/link/8556/3622706/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625319/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625179/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618011/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622989/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624323/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3620731/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622508/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624491/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3620125/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622912/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624739/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619790/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623024/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625989/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623103/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619426/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
